,Ticker,GARCH_CI,GARCH_Direction,GARCH_RMSE,FIGARCH_CI,FIGARCH_Direction,FIGARCH_RMSE,APARCH_CI,APARCH_Direction,APARCH_RMSE,HARCH_CI,HARCH_Direction,HARCH_RMSE,EGARCH_CI,EGARCH_Direction,EGARCH_RMSE
73,VFC,0.97166968053044,0.5449065702230259,0.1280410986199986,0.9758890898131404,0.5527426160337553,0.1270106062610006,0.9776299879081016,0.546112115732369,16809.19330591192,0.9632308619650392,0.5557564798071127,0.1573569486664056,0.851063829787234,0.5340566606389391,1.1684761692577414e+152
74,NKE,0.9710843373493976,0.541566265060241,0.1220875370486227,0.972289156626506,0.5481927710843374,0.1205578803348468,0.9758162031438936,0.5385542168674698,2136.8938607363275,0.9614457831325302,0.5463855421686747,0.1455795106575192,0.8588684043229498,0.5295180722891566,1.0448020161622054e+152
75,TPR,0.9783152627189324,0.5287739783152627,0.1909158643073229,0.9741451209341118,0.5437864887406172,0.1919355643677247,0.9833194328607172,0.5346121768140116,0.2525712866501773,0.964136780650542,0.5396163469557965,0.2857610078115677,0.8439655172413794,0.5187656380316931,1.2293582342050057e+152
76,RL,0.9728915662650602,0.5463855421686747,0.1581460502752678,0.9704819277108434,0.555421686746988,0.1569703682810072,0.9764207980652962,0.5337349397590362,55073.94910550878,0.9662650602409638,0.5614457831325301,0.1818682455364089,0.8096166341780376,0.522289156626506,1.0448020161622054e+152
77,TAP,0.9783132530120482,0.5174698795180723,0.1164147033617513,0.9686746987951808,0.5180722891566265,0.116525209832058,0.9746682750301568,0.513855421686747,4.480003015527098,0.9596385542168676,0.5174698795180723,0.1402136936846963,0.7809836065573771,0.5271084337349398,1.3821431520320414e+152
78,KDP,0.9873294346978556,0.5311890838206628,0.0917167754961161,0.9892787524366472,0.5360623781676414,0.0906260372688129,0.9873170731707316,0.5360623781676414,0.8239939880499259,0.9834307992202728,0.5253411306042886,0.1516739495147228,0.8288100208768268,0.5233918128654971,6.644837580430499e+151
79,PEP,0.9873493975903614,0.541566265060241,0.0598972608236103,0.9897590361445784,0.5391566265060241,0.0592159160801935,0.9843279083785412,0.5385542168674698,0.1365099780453364,0.9783132530120482,0.5427710843373494,0.0941222705911881,0.8492429229756419,0.5259036144578313,9.048250879216697e+151
80,STZ,0.9740963855421688,0.5433734939759036,0.1014173451558918,0.972289156626506,0.5572289156626506,0.1010157538778903,0.974080771549126,0.5445783132530121,3808.740164473768,0.958433734939759,0.5475903614457831,0.1451019513539994,0.8355812459858702,0.5379518072289157,1.651977037504312e+152
81,MNST,0.9771084337349396,0.5457831325301205,0.113047956055423,0.9849397590361446,0.5487951807228916,0.106891128774467,0.9788391777509068,0.5469879518072289,46.93247923626887,0.9728915662650602,0.5337349397590362,0.1378587548610826,0.8171834625322998,0.5331325301204819,7.387865906256724e+151
82,KO,0.980722891566265,0.5313253012048192,0.0673653274748017,0.983734939759036,0.536144578313253,0.0657775338387304,0.9837251356238698,0.5283132530120482,192.519906360471,0.963855421686747,0.5289156626506024,0.0902587315756147,0.8369070825211176,0.516867469879518,5.224010080811027e+151
83,COST,0.977710843373494,0.5512048192771084,0.0922291212411537,0.9789156626506024,0.5367469879518072,0.088960512606796,0.9770531400966184,0.5451807228915663,12.27795202195624,0.966867469879518,0.5427710843373494,0.1121870107374409,0.8352864583333334,0.5343373493975904,9.048250879216697e+151
84,WBA,0.9746987951807228,0.5439759036144578,0.1138151821964081,0.9813253012048192,0.5560240963855422,0.110675552910647,0.9782214156079856,0.5349397590361445,344662.494774832,0.9686746987951808,0.5506024096385542,0.136082590339875,0.8248877485567672,0.5198795180722892,1.2796159109142532e+152
85,KR,0.9680722891566264,0.5427710843373494,0.1397766417554685,0.9674698795180724,0.5445783132530121,0.135551845698128,0.9692400482509048,0.5451807228915663,30.0599358092575,0.9560240963855422,0.5463855421686747,0.1552434049828696,0.8939488459139114,0.5427710843373494,7.387865906256724e+151
86,SYY,0.963855421686747,0.5397590361445783,0.1194728331696838,0.9680722891566264,0.5355421686746988,0.1170870734300691,0.967391304347826,0.5379518072289157,4089.467728755807,0.9512048192771084,0.5331325301204819,0.1813095655153876,0.8548895899053628,0.5512048192771084,1.9546455907448121e+152
87,WMT,0.9710843373493976,0.5391566265060241,0.1032196910085329,0.9740963855421688,0.5409638554216868,0.1017411306291884,0.9709443099273608,0.5385542168674698,24709.26339815241,0.9578313253012049,0.5271084337349398,0.1219939836218901,0.8553745928338762,0.5216867469879518,1.2796159109142532e+152
88,HRL,0.9783132530120482,0.5295180722891566,0.0850477411366918,0.9753012048192772,0.5349397590361445,0.0866182361438099,0.9758015728977616,0.5277108433734939,19084.00686314817,0.9650602409638556,0.5301204819277109,0.1066381851429181,0.8575969485060394,0.5090361445783133,7.387865906256724e+151
89,CAG,0.9632530120481928,0.5283132530120482,0.1744738676409752,0.9620481927710844,0.5367469879518072,0.1710042759095926,0.9632308619650392,0.5295180722891566,9.7376980249142,0.9548192771084336,0.5355421686746988,0.182954398903348,0.7812704649639817,0.5481927710843374,1.2796159109142532e+152
90,K,0.9710843373493976,0.5307228915662651,0.0962962231394536,0.9662650602409638,0.5379518072289157,0.0981978925389449,0.975211608222491,0.5373493975903615,1594.5860982533418,0.958433734939759,0.5355421686746988,0.1133846827015566,0.7993527508090615,0.5162650602409639,1.2796159109142532e+152
91,LW,0.978601997146933,0.5328102710413695,0.1492314551377338,0.9793152639087018,0.5406562054208274,0.1472552258568679,0.9749821300929236,0.5185449358059915,0.546792446097646,0.9757489300998572,0.5413694721825963,0.1774842449389285,0.8329554043839759,0.5278174037089871,1.3923860666379806e+152
92,ADM,0.9801204819277108,0.5403614457831325,0.0923177309077961,0.980722891566265,0.5512048192771084,0.0904299434980142,0.97708082026538,0.5457831325301205,138.55975540478167,0.9710843373493976,0.5385542168674698,0.1150168898820075,0.8532227185705169,0.5144578313253012,1.1681241655837625e+152
93,GIS,0.9686746987951808,0.5548192771084337,0.0850510435479151,0.9710843373493976,0.563855421686747,0.0829796151282624,0.9709969788519638,0.560843373493976,2235.958648198716,0.9602409638554216,0.558433734939759,0.1060962537175881,0.8490445859872612,0.5385542168674698,1.1681241655837625e+152
94,CPB,0.972289156626506,0.563855421686747,0.1088343688281218,0.9765060240963856,0.553012048192771,0.1076506639581686,0.970961887477314,0.553012048192771,4124.256452654608,0.9542168674698795,0.560843373493976,0.1349655940540025,0.8597715736040609,0.5524096385542169,1.0448020161622054e+152
95,SJM,0.9740963855421688,0.5487951807228916,0.102637051532324,0.9728915662650602,0.5536144578313253,0.1011036976461775,0.971584038694075,0.5451807228915663,214.64232474934323,0.9614457831325302,0.5475903614457831,0.1235124631423137,0.8169556840077071,0.5337349397590362,1.3821431520320414e+152
96,MDLZ,0.977710843373494,0.5355421686746988,0.0844067476048881,0.9759036144578314,0.5259036144578313,0.0839640180011388,0.9788391777509068,0.5240963855421686,8112.222944661489,0.9650602409638556,0.5397590361445783,0.1005770356599497,0.8263123784834737,0.5096385542168674,9.048250879216697e+151
97,TSN,0.972289156626506,0.5421686746987951,0.127686119268717,0.9644578313253012,0.5301204819277109,0.1237650179911079,0.9685990338164252,0.5355421686746988,6420.129563521208,0.9542168674698795,0.5259036144578313,0.1628974201114167,0.8047493403693932,0.5144578313253012,1.4775731812513448e+152
98,KHC,0.9674698795180724,0.5337349397590362,0.1658009072755992,0.9656626506024096,0.5265060240963856,0.1718536201663981,0.9631197097944376,0.5234939759036145,6415.073520847261,0.9578313253012049,0.5301204819277109,0.1867944702375367,0.853904282115869,0.5234939759036145,1.1681241655837625e+152
99,MKC,0.9734939759036144,0.5536144578313253,0.095307685957264,0.9704819277108434,0.5487951807228916,0.0933132255808562,0.975859987929994,0.5403614457831325,1.069187281188643,0.9506024096385542,0.5493975903614458,0.1282142459895615,0.811104020421187,0.5331325301204819,9.048250879216697e+151
100,HSY,0.9740963855421688,0.5439759036144578,0.1073694301663651,0.9680722891566264,0.5487951807228916,0.1059526340591927,0.9740494870247436,0.541566265060241,1161.0841879196096,0.9650602409638556,0.5475903614457831,0.1190825638052421,0.7401676337846551,0.5301204819277109,9.048250879216697e+151
101,CHD,0.9656626506024096,0.5451807228915663,0.0967199215093584,0.9632530120481928,0.5379518072289157,0.0979541585881091,0.9709090909090908,0.5373493975903615,2441.722801269674,0.9566265060240964,0.5355421686746988,0.1203403095142376,0.8964421855146124,0.5421686746987951,1.1681241655837625e+152
102,KMB,0.9740963855421688,0.516867469879518,0.0814437949347186,0.977710843373494,0.519277108433735,0.0789479666416855,0.9734299516908212,0.5156626506024097,466.43280446200055,0.9686746987951808,0.5216867469879518,0.0970824128937062,0.8576972833117723,0.5090361445783133,5.224010080811027e+151
103,CLX,0.9686746987951808,0.5240963855421686,0.1135424216809747,0.977710843373494,0.5277108433734939,0.1137019808943378,0.9667271627344224,0.5253012048192771,18848.107090351587,0.9656626506024096,0.5349397590361445,0.1270478116372078,0.859082094376212,0.522289156626506,1.2796159109142532e+152
104,PG,0.9746987951807228,0.5572289156626506,0.0717638686703774,0.9789156626506024,0.5524096385542169,0.0722236372220639,0.9715151515151516,0.558433734939759,6195605.521775881,0.9644578313253012,0.5536144578313253,0.0957455219227677,0.8906752411575563,0.536144578313253,7.790977479474157e+148
105,CL,0.9771084337349396,0.5421686746987951,0.0723253595009746,0.9759036144578314,0.541566265060241,0.0712393893946914,0.9818291944276196,0.541566265060241,1374.8920134476011,0.9542168674698795,0.5385542168674698,0.0921756574598098,0.8715654952076677,0.5295180722891566,9.048250879216697e+151
106,EL,0.9692771084337348,0.5566265060240964,0.1145934605285603,0.9704819277108434,0.5475903614457831,0.1142872331716325,0.9710144927536232,0.55,15839.240730979873,0.9542168674698795,0.5427710843373494,0.1449499260184993,0.8585922637920101,0.5367469879518072,7.387865906256724e+151
107,PM,0.9795180722891568,0.5524096385542169,0.0985480023188867,0.9765060240963856,0.5493975903614458,0.1019578587827281,0.9801084990958407,0.55,1163.1918646242382,0.9614457831325302,0.55,0.1209108963580612,0.8299363057324841,0.5337349397590362,1.4775731812513448e+152
108,MO,0.9674698795180724,0.5427710843373494,0.1006843900871595,0.9704819277108434,0.5457831325301205,0.0979608948177956,0.9667472793228536,0.5421686746987951,295.2730077873924,0.9530120481927712,0.5397590361445783,0.1189971924319978,0.8273657289002557,0.5265060240963856,1.651977037504312e+152
109,HAL,0.9921686746987952,0.5542168674698795,0.1702380985216066,0.9855421686746988,0.5644578313253013,0.1713376664672477,0.9909584086799276,0.5463855421686747,0.7454857100957629,0.9801204819277108,0.5698795180722892,0.2523549394382583,0.7514831905075807,0.5355421686746988,1.4775731812513448e+152
110,BKR,1.0,0.5702127659574469,0.1357504226000012,0.997163120567376,0.5829787234042553,0.143012965056273,0.9957386363636364,0.5801418439716312,0.6389461006360027,0.9914893617021276,0.5602836879432624,0.2100946304403725,0.8024502297090352,0.5347517730496454,2678.733306963361
111,SLB,0.9915662650602408,0.5457831325301205,0.1513359152477718,0.9879518072289156,0.5475903614457831,0.150308718037934,0.9909638554216867,0.541566265060241,0.1554587124547447,0.980722891566265,0.5518072289156627,0.1868128253173365,0.7192866578599736,0.4969879518072289,7.387865906256724e+151
112,XOM,0.9927710843373494,0.5704819277108434,0.0914167690782513,0.9903614457831326,0.5626506024096386,0.0870192941107317,0.9915458937198068,0.5692771084337349,0.4751133163749134,0.9734939759036144,0.5542168674698795,0.1283686373948951,0.8177150192554558,0.5548192771084337,9.048250879216697e+151
113,MRO,0.986144578313253,0.5662650602409639,0.2585307916083704,0.9849397590361446,0.5662650602409639,0.2429338402574134,0.98854041013269,0.5686746987951807,3100.537636962283,0.9759036144578314,0.5632530120481928,0.2778546689940804,0.7724968314321926,0.5343373493975904,5.224010080811027e+151
114,PSX,0.9933734939759036,0.553012048192771,0.1221508348156129,0.9915662650602408,0.5439759036144578,0.1154841709244628,0.9897528631705846,0.5481927710843374,0.2471664214213607,0.9819277108433736,0.5337349397590362,0.1597743500741059,0.7652795838751626,0.5391566265060241,9.048250879216697e+151
115,DVN,0.994578313253012,0.577710843373494,0.1752557342238384,0.994578313253012,0.5789156626506025,0.1870827296208112,0.9903614457831326,0.5704819277108434,0.1875359661387421,0.9855421686746988,0.5674698795180723,0.2351441771986024,0.8170731707317073,0.5596385542168675,9.048250879216697e+151
116,HES,0.9855421686746988,0.5716867469879519,0.1928937563207385,0.983734939759036,0.5602409638554217,0.1886652847550449,0.983132530120482,0.5680722891566266,0.1963931901879709,0.9795180722891568,0.5524096385542169,0.2184041100332804,0.7936197916666666,0.5174698795180723,9.048250879216697e+151
117,TRGP,0.9813253012048192,0.5506024096385542,0.2561687831779906,0.983132530120482,0.5566265060240964,0.2538964578024148,0.9824984912492456,0.5560240963855422,12667.404848183438,0.9789156626506024,0.555421686746988,0.3173882624690335,0.7817357512953368,0.5439759036144578,1.0448020161622054e+152
118,KMI,0.9915662650602408,0.5626506024096386,0.0878081045931031,0.993975903614458,0.5590361445783133,0.0850491580270185,0.9921639541892706,0.5698795180722892,0.7003287403637469,0.9855421686746988,0.5590361445783133,0.1401538817423645,0.8062015503875969,0.5283132530120482,9.048250879216697e+151
119,PXD,0.9855421686746988,0.5602409638554217,0.1738733272393198,0.9855421686746988,0.560843373493976,0.1753597058081594,0.9879372738238842,0.5487951807228916,24973.06973864752,0.977710843373494,0.5518072289156627,0.2054802813813966,0.8191624365482234,0.5216867469879518,1.0448020161622054e+152
120,APA,0.9903614457831326,0.5885542168674699,0.3071703791501744,0.9903614457831326,0.5873493975903614,0.3142769119124711,0.9903498190591074,0.5740963855421687,12677.870027667175,0.9867469879518072,0.5801204819277108,0.3536972143104707,0.8018372703412073,0.5445783132530121,9.048250879216697e+151
121,EQT,0.978902953586498,0.567209162145871,0.2454993207231302,0.9861362266425556,0.5738396624472574,0.2335596787454184,0.9800483675937122,0.5629897528631705,62.21143980656237,0.9776974080771548,0.5738396624472574,0.2552458516554625,0.7907128842380641,0.5280289330922242,7.390092172965762e+151
122,FANG,0.9825301204819276,0.560843373493976,0.2297929879518216,0.983132530120482,0.5475903614457831,0.2348884665103163,0.9830917874396136,0.5614457831325301,6.877572207512843e+35,0.9704819277108434,0.5512048192771084,0.2726185223462553,0.8025396825396826,0.5186746987951807,1.0448020161622054e+152
123,EOG,0.9879518072289156,0.5674698795180723,0.1653755483021406,0.9873493975903614,0.5596385542168675,0.1657182477675052,0.9867310012062728,0.5542168674698795,1.1378309365043773,0.9795180722891568,0.5602409638554217,0.1943160964993187,0.7796178343949045,0.5391566265060241,9.048250879216697e+151
124,OXY,0.9813253012048192,0.5656626506024096,0.2789172781613389,0.983132530120482,0.5680722891566266,0.2760953553669777,0.9801084990958407,0.5620481927710843,3.567154162823861,0.9759036144578314,0.5578313253012048,0.2963050644072176,0.7906388361796332,0.5373493975903615,1.0448020161622054e+152
125,COP,0.98855421686747,0.5704819277108434,0.1498174812030235,0.98855421686747,0.5746987951807229,0.1515369506677927,0.9891238670694864,0.5656626506024096,162606.93830012414,0.9801204819277108,0.5746987951807229,0.1964366842782444,0.8009079118028535,0.5319277108433735,1.3821431520320414e+152
126,CVX,0.9855421686746988,0.5487951807228916,0.0990973620050791,0.9903614457831326,0.5433734939759036,0.0980316339383387,0.9849306811332128,0.5457831325301205,0.1393238814712279,0.9819277108433736,0.5385542168674698,0.1585998541178554,0.7686274509803922,0.5180722891566265,1.4775731812513448e+152
127,WMB,0.989156626506024,0.560843373493976,0.1116317244408776,0.9897590361445784,0.5614457831325301,0.1101890879815131,0.9885473176612416,0.5542168674698795,57.38772217011085,0.9759036144578314,0.5578313253012048,0.1606885381412536,0.8360215053763441,0.5259036144578313,1.2796159109142532e+152
128,OKE,0.989156626506024,0.55,0.1522475791385277,0.9897590361445784,0.5536144578313253,0.1524571655656953,0.98855421686747,0.5373493975903615,0.1734020444554877,0.9759036144578314,0.5373493975903615,0.2478239180619098,0.8075396825396826,0.5289156626506024,9.048250879216697e+151
129,MPC,0.994578313253012,0.5560240963855422,0.1258843669230321,0.9975903614457832,0.5644578313253013,0.121019959393152,0.9939649969824984,0.5536144578313253,30130.923262937275,0.9867469879518072,0.5566265060240964,0.2102968462146943,0.8129117259552042,0.5493975903614458,7.387865906256724e+151
130,VLO,0.9915662650602408,0.5728915662650602,0.1577766375147588,0.9921686746987952,0.5662650602409639,0.1499552363259976,0.992744860943168,0.558433734939759,826.2033957039948,0.9771084337349396,0.5632530120481928,0.2139169047121416,0.8040712468193384,0.5560240963855422,1.3821431520320414e+152
131,PNC,0.98855421686747,0.5644578313253013,0.0868297501633257,0.989156626506024,0.5578313253012048,0.0881414572392917,0.9849215922798552,0.5650602409638554,6.284860024427808,0.9753012048192772,0.5542168674698795,0.1407762077235063,0.9248407643312102,0.5421686746987951,5.224010080811027e+151
132,TFC,0.9940298507462688,0.5373134328358209,0.1011010185983251,0.9970149253731344,0.5388059701492537,0.0992136794535377,0.9955156950672646,0.5402985074626866,0.3272732783949812,0.98955223880597,0.5298507462686567,0.1532752818237939,0.9112519809825672,0.517910447761194,11.464850283362896
133,FRC,0.983132530120482,0.5487951807228916,0.1228571154861208,0.9825301204819276,0.5560240963855422,0.1182158703290092,0.9776839565741856,0.5379518072289157,22826.25444842752,0.9716867469879518,0.5421686746987951,0.144740189683922,0.8672680412371134,0.5337349397590362,1.1681241655837625e+152
134,ZION,0.9897590361445784,0.5536144578313253,0.1142489183121771,0.9921686746987952,0.5524096385542169,0.114973663702932,0.9903439951719976,0.5506024096385542,59938.45643991858,0.9753012048192772,0.5469879518072289,0.1557930762098777,0.8815533980582524,0.5391566265060241,7.387865906256724e+151
135,CMA,0.9879518072289156,0.5210843373493976,0.1215109875149832,0.98855421686747,0.522289156626506,0.1228338442466417,0.9879372738238842,0.5277108433734939,176.37293274765784,0.9734939759036144,0.516867469879518,0.1858702853993073,0.8420038535645472,0.5150602409638554,1.2796159109142532e+152
136,JPM,0.9927710843373494,0.5524096385542169,0.0930294795958229,0.9921686746987952,0.5518072289156627,0.0922507745225497,0.9897218863361548,0.5578313253012048,29711.659794647,0.9795180722891568,0.5548192771084337,0.1304497365938585,0.8569612205975843,0.5457831325301205,9.048250879216697e+151
137,SIVB,0.9789156626506024,0.5439759036144578,0.1695980106249109,0.977710843373494,0.5451807228915663,0.1665456798212184,0.9788519637462236,0.5469879518072289,1158.800849739695,0.9686746987951808,0.5433734939759036,0.2099299866812134,0.8653350515463918,0.5463855421686747,1.3821431520320414e+152
138,SBNY,0.9897590361445784,0.5602409638554217,0.1524867349178802,0.9927710843373494,0.5536144578313253,0.1495730086092296,0.9849306811332128,0.5512048192771084,0.5291071714122417,0.9753012048192772,0.5518072289156627,0.1933806235368967,0.8450064850843061,0.5253012048192771,5.224010080811027e+151
139,MTB,0.9855421686746988,0.5463855421686747,0.1131286065234867,0.9879518072289156,0.5451807228915663,0.1123685726307235,0.9837251356238698,0.541566265060241,52371.95907781278,0.9759036144578314,0.5373493975903615,0.1727769566184246,0.8586052463211772,0.5463855421686747,1.1681241655837625e+152
140,C,0.9897590361445784,0.5445783132530121,0.1117192369152425,0.9897590361445784,0.5536144578313253,0.1088381259814051,0.9873341375150784,0.5518072289156627,3.232160363740689e+26,0.9819277108433736,0.558433734939759,0.1606773845960901,0.8451242829827916,0.5379518072289157,9.048250879216697e+151
141,FITB,0.983734939759036,0.5512048192771084,0.1142850372908035,0.9843373493975904,0.5379518072289157,0.1133916104481075,0.9788263762855416,0.5596385542168675,12510.737725962368,0.9753012048192772,0.5463855421686747,0.1883561143830261,0.897712833545108,0.541566265060241,9.048250879216697e+151
142,BAC,0.9903614457831326,0.55,0.1039037156368344,0.9909638554216867,0.5409638554216868,0.1053921330767704,0.9903264812575574,0.5536144578313253,680.8727134632942,0.9801204819277108,0.5277108433734939,0.1472322369908959,0.8516868236791852,0.5427710843373494,1.0448020161622054e+152
143,HBAN,0.9867469879518072,0.5445783132530121,0.1158827900577071,0.9879518072289156,0.5487951807228916,0.1171643674252353,0.9837251356238698,0.5439759036144578,0.3503562521684746,0.9753012048192772,0.5487951807228916,0.1642451975857016,0.8896683673469388,0.5325301204819277,7.387865906256724e+151
144,CFG,0.9921686746987952,0.5373493975903615,0.12257502403927,0.9933734939759036,0.5391566265060241,0.1229298924013216,0.993968636911942,0.5379518072289157,1.3825961305301862,0.9825301204819276,0.5379518072289157,0.1857439249388624,0.8680333119795003,0.5283132530120482,9.048250879216697e+151
145,WFC,0.9915662650602408,0.5578313253012048,0.1104903779203113,0.9921686746987952,0.5524096385542169,0.1136545407099745,0.9885473176612416,0.5506024096385542,0.1910965883551205,0.9843373493975904,0.5439759036144578,0.1435242753145026,0.8624440179142674,0.5373493975903615,1.1681241655837625e+152
146,RF,0.98855421686747,0.5644578313253013,0.1209640491521338,0.9903614457831326,0.5650602409638554,0.1205126362985669,0.9855072463768116,0.5626506024096386,4368.0418571879545,0.9771084337349396,0.5457831325301205,0.1697648340820917,0.8945707070707071,0.5590361445783133,9.048250879216697e+151
147,KEY,0.9867469879518072,0.5457831325301205,0.1352564372441644,0.9867469879518072,0.5457831325301205,0.1343350360394304,0.9849306811332128,0.5421686746987951,4.374106090608535,0.9728915662650602,0.5481927710843374,0.1885913671657436,0.8907242693773825,0.5307228915662651,1.0448020161622054e+152
148,USB,0.9879518072289156,0.5493975903614458,0.0847471899092027,0.9903614457831326,0.5445783132530121,0.0862668896899021,0.981314044605184,0.5409638554216868,0.2765515177995479,0.9734939759036144,0.541566265060241,0.1459698830505366,0.8730964467005076,0.5331325301204819,9.048250879216697e+151
149,STT,0.9867549668874172,0.543046357615894,0.1235849039738897,0.9867549668874172,0.5460565924142083,0.1213760184972656,0.984308992154496,0.5376279349789284,17340.676314092958,0.9777242624924743,0.5376279349789284,0.1603028562994641,0.858355091383812,0.5328115593016255,1.0444874588718724e+152
150,IVZ,0.9867469879518072,0.5620481927710843,0.1336361360952479,0.9873493975903614,0.555421686746988,0.1326600356923944,0.9873264936632468,0.5602409638554217,424.0625978373163,0.9753012048192772,0.5566265060240964,0.187349956796706,0.8490805326569436,0.5228915662650603,7.387865906256724e+151
151,GS,0.9921686746987952,0.553012048192771,0.0952694084616659,0.994578313253012,0.555421686746988,0.0957973763047731,0.9915407854984896,0.5463855421686747,22656.321812097605,0.9849397590361446,0.5536144578313253,0.1296412595621233,0.8264248704663213,0.5457831325301205,1.3821431520320414e+152
152,CBOE,0.979182729375482,0.5466461063993832,0.1013708164134229,0.9830377794911334,0.5566692367000771,0.0990912283796852,0.9814671814671816,0.5489591364687741,1.0467448898231708,0.9737856592135696,0.5443330763299923,0.1346736436950826,0.8602761982128351,0.5420200462606014,1.0236433977081356e+152
153,BLK,0.989156626506024,0.5475903614457831,0.0896931210009064,0.9921686746987952,0.5439759036144578,0.0878948811062693,0.9873341375150784,0.5602409638554217,2971.3013110664,0.9783132530120482,0.5463855421686747,0.1177634509254009,0.8468586387434555,0.5409638554216868,9.048250879216697e+151
154,MSCI,0.9849397590361446,0.5469879518072289,0.0963195130604571,0.98855421686747,0.5427710843373494,0.094802999689759,0.9867149758454108,0.5397590361445783,1086870.4077416668,0.9704819277108434,0.5367469879518072,0.1383524121509149,0.8831927319922128,0.5265060240963856,1.1681241655837625e+152
155,NTRS,0.9825301204819276,0.5433734939759036,0.1017513129281063,0.9819277108433736,0.5355421686746988,0.1006533584563427,0.9824667472793228,0.536144578313253,21219.02037772333,0.9710843373493976,0.5409638554216868,0.1381083910146766,0.8582474226804123,0.5295180722891566,1.0448020161622054e+152
156,BEN,0.9783132530120482,0.5536144578313253,0.1243623637776164,0.9843373493975904,0.55,0.1189418575851781,0.9783001808318263,0.55,13745.35212327254,0.972289156626506,0.5602409638554217,0.1488691028686731,0.8706786171574904,0.5367469879518072,1.1681241655837625e+152
157,FDS,0.9753012048192772,0.5451807228915663,0.1012501122813444,0.9759036144578314,0.5391566265060241,0.1000944332815757,0.9709969788519638,0.5337349397590362,2.34222323460943,0.9686746987951808,0.5421686746987951,0.1218953841456122,0.8647959183673469,0.5216867469879518,1.0448020161622054e+152
158,ICE,0.9771084337349396,0.55,0.0784102243962689,0.9801204819277108,0.5463855421686747,0.0791922778502843,0.9830713422007256,0.5367469879518072,73893.70519695227,0.9656626506024096,0.5427710843373494,0.10096679506964,0.8524484536082474,0.5277108433734939,7.387865906256724e+151
159,CME,0.9879518072289156,0.536144578313253,0.0817740908620897,0.9855421686746988,0.5325301204819277,0.0821362346090418,0.9794933655006032,0.536144578313253,262.09398245365185,0.966867469879518,0.5385542168674698,0.119496260999427,0.8517811704834606,0.5427710843373494,1.0448020161622054e+152
160,TROW,0.98855421686747,0.5759036144578313,0.0996010216143413,0.989156626506024,0.5662650602409639,0.0963445642952838,0.9897528631705846,0.5716867469879519,0.6366803004473228,0.9789156626506024,0.5632530120481928,0.1298151465246347,0.8261437908496732,0.5445783132530121,9.048250879216697e+151
161,MCO,0.9819277108433736,0.5391566265060241,0.0938847067928973,0.9825301204819276,0.5391566265060241,0.0916834174271845,0.981280193236715,0.5433734939759036,23900.640005654284,0.9680722891566264,0.5349397590361445,0.1366444039397619,0.8512720156555773,0.5451807228915663,9.048250879216697e+151
162,SPGI,0.9801154586273252,0.5651058370750481,0.0840126997507424,0.9839640795381654,0.5516356638871072,0.083875920586838,0.9813744380218368,0.5432969852469531,6.174861257276732,0.9698524695317512,0.5503527902501604,0.1301138377559382,0.8797250859106529,0.5503527902501604,9.336747630482608e+151
163,AMP,0.9825301204819276,0.5475903614457831,0.1303806748762134,0.9849397590361446,0.5487951807228916,0.1291783708077531,0.982477341389728,0.536144578313253,14659.903167950475,0.9704819277108434,0.5409638554216868,0.18267274088741,0.8884540117416829,0.5427710843373494,1.0448020161622054e+152
164,RJF,0.980722891566265,0.555421686746988,0.0987990026382066,0.9855421686746988,0.5596385542168675,0.0971880201838053,0.9782082324455206,0.5536144578313253,476333.7273724099,0.977710843373494,0.5572289156626506,0.1376141139766932,0.866887417218543,0.5295180722891566,1.4775731812513448e+152
165,BK,0.977710843373494,0.5524096385542169,0.1184278720876538,0.977710843373494,0.5524096385542169,0.1182199127578488,0.977657004830918,0.5457831325301205,13386.884249909052,0.9692771084337348,0.5493975903614458,0.1313248431065971,0.8059100067159167,0.5397590361445783,9.048250879216697e+151
166,MS,0.989156626506024,0.5319277108433735,0.1032867744062244,0.9897590361445784,0.5355421686746988,0.1028832349749426,0.9873264936632468,0.5385542168674698,2.031224469437914,0.983132530120482,0.5379518072289157,0.145108674221178,0.8316062176165803,0.5156626506024097,7.387865906256724e+151
167,NDAQ,0.9819277108433736,0.5590361445783133,0.1734597830907173,0.9813253012048192,0.560843373493976,0.1731798769602572,0.983705491852746,0.5566265060240964,1947.6915722307256,0.9746987951807228,0.5596385542168675,0.186490867508712,0.854521625163827,0.5379518072289157,7.387865906256724e+151
168,MKTX,0.980722891566265,0.5566265060240964,0.1209530897818094,0.9783132530120482,0.5512048192771084,0.1173504858463803,0.9764776839565742,0.5493975903614458,439.3658514443503,0.9572289156626506,0.5512048192771084,0.1486568314001751,0.832901554404145,0.5295180722891566,1.2796159109142532e+152
169,SCHW,0.9873493975903614,0.555421686746988,0.1206513130567546,0.9867469879518072,0.5590361445783133,0.1183217899914554,0.985524728588661,0.553012048192771,7.670065754830548,0.9819277108433736,0.5644578313253013,0.1421249867239765,0.8587385019710907,0.5560240963855422,9.048250879216697e+151
170,DFS,0.9855421686746988,0.560843373493976,0.1321285941680098,0.986144578313253,0.5421686746987951,0.131172562388993,0.9818291944276196,0.5481927710843374,4903.627184766015,0.9728915662650602,0.5469879518072289,0.207656360193001,0.8327890267798824,0.541566265060241,1.0448020161622054e+152
