,Ticker,5_Day_CI,5_Day_EV,5_Day_RMSE,7_Day_CI,7_Day_EV,7_Day_RMSE,10_Day_CI,10_Day_EV,10_Day_RMSE,15_Day_CI,15_Day_EV,15_Day_RMSE,30_Day_CI,30_Day_EV,30_Day_RMSE
0,LUMN,0.7634782608695653,0.5391304347826087,0.3044399859659609,0.5130434782608696,0.5339130434782609,0.3323020171528992,0.2643478260869565,0.5217391304347826,0.36422370196787046,0.04695652173913043,0.4973913043478261,0.39671903107808204,0.0,0.48869565217391303,0.4369758200242296
1,VZ,0.7285633162975582,0.5105053946621237,0.15213020942006011,0.7052810902896082,0.5371947756956275,0.10966744115584576,0.6638273708120386,0.5491198182850653,0.09439894797994713,0.4696195343554798,0.5519591141396933,0.1062389234600306,0.10562180579216354,0.5065303804656445,0.1403758666760519
2,T,0.771152754116979,0.5252697331061896,0.17195646191069675,0.7217490062464509,0.5354911981828506,0.14942055695438008,0.6524701873935264,0.5530948324815446,0.15033994111261303,0.45258375922771155,0.5576377058489494,0.16724745858548537,0.06643952299829642,0.504258943781942,0.1994047208305119
3,DIS,0.778534923339012,0.5229982964224872,0.180375840155541,0.6751845542305508,0.5212947189097104,0.17350228993977646,0.5371947756956275,0.5326519023282226,0.18597941390029119,0.3520726859738785,0.524701873935264,0.2089845118896343,0.055082339579784215,0.5025553662691652,0.24423721055445952
4,TTWO,0.8211243611584327,0.5587734241908007,0.1852826028645515,0.6553094832481544,0.5565019875070982,0.20711206960588466,0.3861442362294151,0.5468483816013628,0.23875324846000404,0.11868256672345258,0.5252697331061896,0.2730898100344584,0.005110732538330494,0.5070982396365701,0.3163714493475381
5,NFLX,0.7285633162975582,0.5445769449176604,0.2691818141102997,0.5207268597387847,0.5298126064735945,0.2984881384565204,0.2890403180011357,0.5178875638841567,0.332054276510641,0.09142532651902328,0.5002839295854627,0.36615420671658194,0.0005678591709256105,0.4900624645088018,0.4081708116267563
6,ATVI,0.7836456558773425,0.542305508233958,0.18616347816145903,0.639977285633163,0.5394662123793299,0.1962966320078168,0.4179443498012493,0.5275411697898921,0.2203037195617382,0.19307211811470756,0.5088018171493469,0.24997475785862283,0.0380465644520159,0.4889267461669506,0.2897183939136135
7,LYV,0.7700170357751278,0.5354911981828506,0.24703187615554556,0.6144236229415105,0.5298126064735945,0.2663145460062593,0.4179443498012493,0.5377626348665531,0.29359701998331095,0.17603634298693924,0.5195911413969335,0.32374344394590343,0.01306076093128904,0.501419647927314,0.3626472677990983
8,EA,0.8727995457126633,0.5360590573537762,0.15567676001128952,0.7433276547416241,0.5513912549687677,0.15999984704414202,0.532084043157297,0.5445769449176604,0.18277773294529284,0.20783645655877342,0.5195911413969335,0.21313154310182453,0.01192504258943782,0.5002839295854627,0.25434236897189555
9,WBD,0.25274725274725274,0.5164835164835165,0.3894032106764202,0.054945054945054944,0.521978021978022,0.443161367073953,0.027472527472527472,0.5054945054945055,0.4921131722395485,0.0,0.5054945054945055,0.5363781735785605,0.0,0.5054945054945055,0.5871027762257515
10,MTCH,0.6422487223168655,0.5593412833617263,0.28395004475332686,0.3975014196479273,0.542305508233958,0.3225648092096315,0.17035775127768313,0.5150482680295286,0.3621473503836236,0.04088586030664395,0.5053946621237932,0.4002503072007875,0.002271436683702442,0.5008517887563884,0.4456671554688522
11,GOOGL,0.8205565019875071,0.5275411697898921,0.15263836741337222,0.7064168086314594,0.532084043157297,0.14909878264778187,0.5286768881317433,0.532084043157297,0.16704963432888534,0.2873367404883589,0.5212947189097104,0.1950322434240225,0.03691084611016468,0.49801249290176036,0.23491041085015066
12,GOOG,0.807495741056218,0.5224304372515616,0.15437115198642082,0.6933560477001703,0.5360590573537762,0.1503017834740864,0.5264054514480409,0.532084043157297,0.16767656397995168,0.29528676888131744,0.5224304372515616,0.1952301778024596,0.034071550255536626,0.4951731970471323,0.23475711745985622
13,CMCSA,0.8375922771152754,0.5275411697898921,0.14937436644024166,0.7410562180579217,0.5377626348665531,0.13758493246927442,0.599091425326519,0.552526973310619,0.15026855605879402,0.31686541737649065,0.5201590005678591,0.17586231508419917,0.03236797274275979,0.5025553662691652,0.2146338870969107
14,DISH,0.7556818181818182,0.5460227272727273,0.26361900096485963,0.5244318181818182,0.5448863636363637,0.29041091371661937,0.28238636363636366,0.51875,0.32242419952742224,0.09772727272727273,0.5147727272727273,0.35555468048852096,0.00909090909090909,0.5022727272727273,0.3967769748754529
15,NWSA,0.8705281090289608,0.5513912549687677,0.16874883292219311,0.7336740488358887,0.5724020442930153,0.17531413229345272,0.49119818285065303,0.5445769449176604,0.19830178960382563,0.2169222032935832,0.5235661555934128,0.228099461684595,0.016467915956842702,0.4957410562180579,0.268453918279305
16,IPG,0.8523566155593413,0.5434412265758092,0.18601785942043889,0.7166382737081204,0.5468483816013628,0.19484898001099046,0.49119818285065303,0.532084043157297,0.21799134261241324,0.2174900624645088,0.5065303804656445,0.24714166207264612,0.01249290176036343,0.4906303236797274,0.2865155973300689
17,CHTR,0.8205565019875071,0.5281090289608177,0.16440395652487225,0.6933560477001703,0.5326519023282226,0.16679525915123128,0.49744463373083475,0.5377626348665531,0.18742134918986386,0.24701873935264054,0.534923339011925,0.21610484210855702,0.030096536059057353,0.5059625212947189,0.2558697389647221
18,PARA,0.48623853211009177,0.5275229357798165,0.32691111353093383,0.19724770642201836,0.5229357798165137,0.37462015135512866,0.06880733944954129,0.5137614678899083,0.419766760293325,0.0045871559633027525,0.5045871559633027,0.4615289560193995,0.0,0.5045871559633027,0.5100480856493197
19,FOXA,0.8114583333333333,0.5552083333333333,0.2138180894429201,0.6083333333333333,0.5552083333333333,0.23813276266638178,0.384375,0.5364583333333334,0.270038596184418,0.121875,0.509375,0.3021031023802559,0.0020833333333333333,0.5041666666666667,0.34214971845200626
20,OMC,0.8040885860306644,0.521862578080636,0.17099235767855897,0.7410562180579217,0.5315161839863713,0.16491268814287,0.5593412833617263,0.534923339011925,0.17894343530283863,0.3270868824531516,0.5286768881317433,0.20347597791478983,0.03236797274275979,0.5031232254400908,0.24022832298698585
21,TMUS,0.8511363636363637,0.5431818181818182,0.15413842601137703,0.7301136363636364,0.5426136363636364,0.14916161973778963,0.5664772727272728,0.5420454545454545,0.16595519731943392,0.2869318181818182,0.5278409090909091,0.1932301952541337,0.026136363636363635,0.4954545454545455,0.23260154451374074
22,APTV,0.7615686274509804,0.563921568627451,0.37822149180536047,0.5058823529411764,0.5443137254901961,0.40074148741923615,0.26666666666666666,0.5247058823529411,0.42732803227488825,0.09254901960784313,0.5129411764705882,0.45513853152953965,0.003137254901960784,0.5003921568627451,0.490476971025032
23,BWA,0.8620102214650767,0.5576377058489494,0.15729885229656754,0.6115843270868825,0.542305508233958,0.1820445017894531,0.31175468483816016,0.5195911413969335,0.2170134532092023,0.08404315729699034,0.5031232254400908,0.2540258937057985,0.005110732538330494,0.49290176036342986,0.2998037141514542
24,F,0.7688813174332766,0.5326519023282226,0.2013793926132261,0.6030664395229983,0.5252697331061896,0.2196508503727137,0.3969335604770017,0.5298126064735945,0.24816226856093943,0.20442930153321975,0.5156161272004542,0.280151353770178,0.015332197614991482,0.49176604202157864,0.32131215996432905
25,TSLA,0.5440090857467348,0.5371947756956275,0.3612819735800947,0.31572969903463943,0.5184554230550823,0.4032326834689834,0.11697898921067575,0.5019875070982396,0.44416169014834167,0.017035775127768313,0.4997160704145372,0.4826952467665605,0.0005678591709256105,0.49744463373083475,0.5281297434699318
26,GM,0.8165814877910278,0.5201590005678591,0.20129660298228655,0.6076093128904032,0.532084043157297,0.2207373998131955,0.3889835320840432,0.5190232822260079,0.25002640442008717,0.1572969903463941,0.5178875638841567,0.2825108012074748,0.0073821692220329355,0.49744463373083475,0.3240804897897325
27,POOL,0.8517887563884157,0.5360590573537762,0.18130360856941202,0.727427597955707,0.5360590573537762,0.18314821707774298,0.5513912549687677,0.5354911981828506,0.20185757271088872,0.2612152186257808,0.5275411697898921,0.22853737029478277,0.02328222600795003,0.48722316865417375,0.2662726797250402
28,GPC,0.855763770584895,0.5315161839863713,0.17786506841016927,0.7853492333901193,0.5445769449176604,0.16572874544985114,0.6337308347529813,0.5587734241908007,0.17444590808466767,0.34639409426462237,0.5394662123793299,0.19539773814016836,0.03236797274275979,0.4991482112436116,0.2295037609790496
29,LKQ,0.8409994321408291,0.5388983532084043,0.22449447279739868,0.7262918796138558,0.5434412265758092,0.23092448774760108,0.5127768313458262,0.5309483248154457,0.2500212304766543,0.24304372515616127,0.5201590005678591,0.27525789751850505,0.017603634298693924,0.4957410562180579,0.31061358924410964
30,MGM,0.7342419080068143,0.5360590573537762,0.3192054138272585,0.5491198182850653,0.5281090289608177,0.3438410913362731,0.29585462805224305,0.5076660988074957,0.3730309553185219,0.097671777399205,0.49176604202157864,0.40350478533487605,0.0068143100511073255,0.478137421919364,0.44189170046025233
