,Ticker,5_Day_CI,5_Day_EV,5_Day_RMSE,7_Day_CI,7_Day_EV,7_Day_RMSE,10_Day_CI,10_Day_EV,10_Day_RMSE,15_Day_CI,15_Day_EV,15_Day_RMSE,30_Day_CI,30_Day_EV,30_Day_RMSE
0,LUMN,0.3617391304347826,0.5095652173913043,0.22304761650274044,0.019130434782608695,0.5078260869565218,0.2574775471670673,0.0,0.5078260869565218,0.2921384916054438,0.0,0.5078260869565218,0.3265227856757883,0.0,0.5078260869565218,0.3698277714421973
1,VZ,0.9716070414537195,0.5161839863713799,0.07769248472321853,0.9551391254968767,0.5428733674048836,0.06455021751951691,0.7637705848949461,0.5604770017035775,0.0738555959268601,0.239068710959682,0.5258375922771152,0.09784653344945948,0.0,0.5190232822260079,0.1362516208828004
2,T,0.9596819988642816,0.5088018171493469,0.08585053400879084,0.8427030096536059,0.5417376490630323,0.08665805000156368,0.6132879045996593,0.5536626916524702,0.10361083556864757,0.16070414537194777,0.534923339011925,0.12932140993034563,0.0,0.5292447473026689,0.16740567759249833
3,DIS,0.8273708120386144,0.501419647927314,0.12698750885584253,0.645655877342419,0.5048268029528676,0.1417205319586903,0.42589437819420783,0.5105053946621237,0.16429238981028718,0.12663259511641112,0.5008517887563884,0.19113777955554317,0.0,0.4991482112436116,0.22852442579150775
4,TTWO,0.5565019875070982,0.514480408858603,0.17889443032477426,0.18852924474730268,0.5082339579784213,0.21139369535594868,0.0017035775127768314,0.5082339579784213,0.24495587841012034,0.0,0.5082339579784213,0.2786643169043476,0.0,0.5082339579784213,0.32148760462047044
5,NFLX,0.48608745031232253,0.5212947189097104,0.2390688067543659,0.1970471323111868,0.5212947189097104,0.2698035946816973,0.016467915956842702,0.5195911413969335,0.30159193746417867,0.0,0.5195911413969335,0.3336973802011335,0.0,0.5195911413969335,0.37476370826150335
6,ATVI,0.6984667802385008,0.5207268597387847,0.1491465954993679,0.4389551391254969,0.5241340147643384,0.17517381048686317,0.13742191936399772,0.5190232822260079,0.2047229095998389,0.045428733674048836,0.5190232822260079,0.2358308266858594,0.0005678591709256105,0.5105053946621237,0.27648675656909194
7,LYV,0.5468483816013628,0.5161839863713799,0.2740283912534107,0.3855763770584895,0.5201590005678591,0.297301608396322,0.09369676320272573,0.5127768313458262,0.32295547314922,0.0,0.5127768313458262,0.350041844808218,0.0,0.5127768313458262,0.3859621675733106
8,EA,0.7370812038614424,0.5428733674048836,0.13077885719970145,0.4452015900056786,0.5360590573537762,0.1595769455849567,0.060193072118114706,0.5258375922771152,0.1913523488203791,0.0,0.5258375922771152,0.22416371617054676,0.0,0.5258375922771152,0.2664350916413028
9,WBD,0.0,0.5274725274725275,0.38309745240720683,0.0,0.5274725274725275,0.4224862928822246,0.0,0.5274725274725275,0.46061611737155284,0.0,0.5274725274725275,0.4975193432865962,0.0,0.5274725274725275,0.5432009411941772
10,MTCH,0.11073253833049404,0.5053946621237932,0.2969334032092363,0.002271436683702442,0.5053946621237932,0.33284714016561984,0.0,0.5053946621237932,0.3683472879279258,0.0,0.5053946621237932,0.4032006794356205,0.0,0.5053946621237932,0.4468442918897583
11,GOOGL,0.8171493469619534,0.5207268597387847,0.10839791160971728,0.6445201590005678,0.5258375922771152,0.12489776260100373,0.40488358886996023,0.5298126064735945,0.1496661601221188,0.10107893242475866,0.5161839863713799,0.17842888971325785,0.0,0.5133446905167518,0.21770215858795205
