,Close,Hv10,IvMean10,IV_Target,HV_Target,GARCH_Lower_100,GARCH_Upper_100,GARCH_Prediction_100,FIGARCH_Lower_100,FIGARCH_Upper_100,FIGARCH_Prediction_100,APARCH_Lower_100,APARCH_Upper_100,APARCH_Prediction_100,HARCH_Lower_100,HARCH_Upper_100,HARCH_Prediction_100,EGARCH_Lower_100,EGARCH_Upper_100,EGARCH_Prediction_100
117,48.189998626708984,0.2565,0.4828,0.4886,0.208,0.019693168562206265,0.9649652595481051,0.4923292140551557,0.019166502745919023,0.9391586345500337,0.47916256864797635,0.019696705173347873,0.9651385534940433,0.4924176293336956,0.019119264810544268,0.9368439757166682,0.47798162026360624,0.02512447213325708,1.231099134529599,0.628111803331428
118,47.77000045776367,0.208,0.4886,0.475,0.3021,0.019585350274185842,0.9596821634351032,0.4896337568546445,0.01906591011423231,0.9342295955973805,0.4766477528558064,0.019586522396324857,0.9597395974199182,0.48966305990812153,0.01906617342680683,0.9342424979135353,0.47665433567017107,0.052455628117507924,2.570325777757892,1.3113907029376999
119,49.599998474121094,0.3021,0.475,0.497,0.2964,0.019475425510414923,0.9542958500103313,0.48688563776037314,0.019129016100425833,0.937321788920865,0.47822540251064544,0.019476683616988066,0.9543574972324127,0.4869170904247004,0.019065995394078383,0.9342337743098394,0.4766498848519589,0.06276716582395148,3.075591125373627,1.5691791455987893
120,49.38999938964844,0.2964,0.497,0.5256,0.2852,0.0195794501283868,0.9593930562909511,0.48948625320966893,0.019304939908030283,0.9459420554934811,0.4826234977007557,0.01958138283367261,0.9594877588499582,0.4895345708418154,0.019354466347279886,0.9483688510167148,0.4838616586819973,0.06299318249349417,3.086665942181217,1.5748295623373556
121,49.459999084472656,0.2852,0.5256,0.5746,0.3477,0.01947001212578814,0.9540305941636157,0.4867503031447019,0.01927603721702653,0.9445258236342972,0.48190093042566184,0.019470211710451824,0.9540403738121371,0.4867552927612945,0.019218999615981835,0.9417309811831096,0.4804749903995457,0.00917763496999463,0.44970411352973577,0.2294408742498652
122,47.849998474121094,0.3477,0.5746,0.4194,0.5174,0.019375624171788952,0.9494055844176584,0.4843906042947237,0.01919663878584399,0.9406353005063569,0.47991596964610045,0.01937617630718247,0.9494326390519393,0.4844044076795609,0.019136053868362035,0.9376666395497378,0.47840134670904993,0.046578703041050495,2.282356449011466,1.1644675760262582
123,51.029998779296875,0.5174,0.4194,0.3742,0.5162,0.019366136718704796,0.9489406992165362,0.4841534179676205,0.019225724392146093,0.9420604952151588,0.48064310980365244,0.019298984434742206,0.9456502373023674,0.4824746108685548,0.01922020275109626,0.9417899348037185,0.4805050687774074,0.04317823870047821,2.115733696323438,1.0794559675119582
124,50.849998474121094,0.5162,0.3742,0.3913,0.5051,0.018409415205128177,0.9020613450512802,0.4602353801282042,0.019703133857740585,0.9654535590292892,0.4925783464435149,0.01982285353600599,0.9713198232642914,0.4955713384001487,0.01996418563233804,0.9782450959845636,0.4991046408084508,0.037217165419088705,1.8236411055353472,0.930429135477218
125,51.0099983215332,0.5051,0.3913,0.3935,0.4724,0.01972312311729052,0.9664330327472332,0.4930780779322619,0.019690047009789047,0.964812303479661,0.492251175244725,0.01969045688328186,0.964832387280812,0.49226142208204693,0.01964044868680792,0.9623819856535866,0.49101121717019724,4.795358219364327e-25,2.3497255274885114e-23,1.1988395548410773e-23
126,50.540000915527344,0.4724,0.3935,0.4078,0.4908,0.017138002295103205,0.8397621124600547,0.42845005737757896,0.019692710075214448,0.9649427936855062,0.4923177518803603,0.019594400108576382,0.9601256053202394,0.4898600027144079,0.01963509521769924,0.9621196656672606,0.4908773804424799,0.03682888880087165,1.8046155512427065,0.920722220021789
127,49.54999923706055,0.4908,0.4078,0.3697,0.6715,0.019537437531889745,0.9573344390625985,0.48843593829724413,0.019509255043526297,0.9559534971327903,0.4877313760881583,0.019488014512890395,0.9549127111316301,0.48720036282226026,0.01944839977951307,0.9529715891961392,0.48620999448782615,0.015368385953603014,0.7530509117265445,0.38420964884007375
128,53.5,0.6715,0.3697,0.3547,0.6454,0.01674678398612861,0.8205924153202998,0.4186695996532142,0.019466169150518575,0.9538422883754121,0.4866542287629653,0.01674679189612538,0.8205928029101445,0.4186697974031349,0.019422633569460834,0.9517090449035785,0.4855658392365197,0.005137152707132109,0.25172048264947194,0.12842881767830203
129,56.810001373291016,0.6454,0.3547,0.3932,0.6307,0.018576098005348207,0.9102288022620617,0.46440245013370496,0.020131383991029428,0.98643781556044,0.5032845997757347,0.020023460952343752,0.981149586664843,0.5005865238085934,0.02042269008384756,1.000711814108531,0.5105672520961893,0.017362184136916148,0.8507470227088887,0.4340546034229024
130,55.540000915527344,0.6307,0.3932,0.4095,0.6282,0.02029935652479764,0.9946684697150822,0.5074839131199399,0.02093262160436682,1.025698458613973,0.5233155401091699,0.020302550240547945,0.9948249617868462,0.5075637560136971,0.020932290845395052,1.0256822514243553,0.5233072711348752,0.0,0.0,0.0
131,55.4900016784668,0.6282,0.4095,0.3829,0.6464,0.020148113151080005,0.9872575444029209,0.5037028287770005,0.02042772964896522,1.0009587527992898,0.5106932412241275,0.020150483356189963,0.9873736844533095,0.5037620839047497,0.02042850892875281,1.000996937508887,0.5107127232188199,0.005275582916122956,0.2585035628900254,0.13188957290307418
132,54.7400016784668,0.6464,0.3829,0.3625,0.6435,0.020286659847338795,0.9940463325195987,0.5071664961834688,0.019461793922327608,0.9536279021940499,0.48654484805818876,0.02030367100995445,0.9948798794877667,0.5075917752488606,0.019461570045316567,0.9536169322205137,0.48653925113291513,0.013636103303779845,0.668169061885213,0.3409025825944964
133,54.369998931884766,0.6435,0.3625,0.3626,0.6079,0.020211095570888293,0.990343682973523,0.5052773892722057,0.019507614523990302,0.9558731116755265,0.4876903630997584,0.02021561296430119,0.9905650352507551,0.5053903241075282,0.01950692901641815,0.9558395218044888,0.4876732254104535,0.024494528924531078,1.2002319173020224,0.6123632231132767
134,55.09000015258789,0.6079,0.3626,0.3592,0.4292,0.02012914214835715,0.9863279652694978,0.5032285537089275,0.019458715764494094,0.9534770724602082,0.48646789411235114,0.02013224650393841,0.986480078692983,0.5033061625984607,0.019457491161961604,0.9534170669361186,0.4864372790490401,0.01447176161215502,0.7091163189955965,0.36179404030387574
135,55.189998626708984,0.4292,0.3592,0.3462,0.1882,0.019490738602932156,0.9550461915436749,0.4872684650733035,0.0194905442760539,0.9550366695266403,0.4872636069013471,0.020083644533747336,0.9840985821536188,0.5020911133436831,0.01949030490573489,0.9550249403810083,0.4872576226433716,0.011043021664033037,0.5411080615376193,0.27607554160082615
136,55.400001525878906,0.1882,0.3462,0.3353,0.1553,0.019410991653228127,0.9511385910081799,0.485274791330704,0.019411296445719928,0.9511535258402741,0.485282411142997,0.020006260572723034,0.9803067680634282,0.5001565143180756,0.019411368975372212,0.9511570797932352,0.4852842243843037,0.011464185974468077,0.5617451127489372,0.28660464936170266
