,Ticker,5_Day_CI,5_Day_EV,5_Day_RMSE,7_Day_CI,7_Day_EV,7_Day_RMSE,10_Day_CI,10_Day_EV,10_Day_RMSE,15_Day_CI,15_Day_EV,15_Day_RMSE,30_Day_CI,30_Day_EV,30_Day_RMSE
0,LUMN,0.9791304347826087,0.5495652173913044,0.12412300654192665,0.7669565217391304,0.5478260869565217,0.17345135192826083,0.12173913043478261,0.5078260869565218,0.2413431441609686,0.0,0.5078260869565218,0.30055333675714924,0.0,0.5078260869565218,0.3623426859270246
1,VZ,0.9982964224872232,0.4798409994321408,0.23034668688526413,0.979557069846678,0.48211243611584326,0.12479535682054435,0.9642248722316865,0.5252697331061896,0.06782922418320096,0.6672345258375922,0.5479840999432141,0.0788949919931252,0.0,0.5190232822260079,0.12937691927644582
2,T,0.9948892674616695,0.47018739352640543,0.21338425747461742,0.9784213515048268,0.48779102782509937,0.11719079647295254,0.9131175468483816,0.5264054514480409,0.08382461762890069,0.5173197047132311,0.5462805224304372,0.10940125978724749,0.0,0.5292447473026689,0.16063252855569116
3,DIS,0.9903463940942646,0.504258943781942,0.19347979305750082,0.9483248154457694,0.4997160704145372,0.12825522692741204,0.7365133446905168,0.5070982396365701,0.13361076944556902,0.34071550255536626,0.5105053946621237,0.1705952195604976,0.0,0.4991482112436116,0.22191827772469666
4,TTWO,0.9909142532651902,0.5031232254400908,0.12201869719742849,0.8489494605337876,0.5150482680295286,0.13633739796392447,0.3685406019307212,0.5093696763202725,0.19620762359276553,0.0,0.5082339579784213,0.2532548860457494,0.0,0.5082339579784213,0.31411578558859216
5,NFLX,0.9477569562748438,0.49119818285065303,0.16393246425720592,0.7416240772288473,0.5252697331061896,0.1974185613362279,0.33560477001703576,0.5235661555934128,0.2553063870310214,0.003975014196479273,0.5195911413969335,0.30938526789872517,0.0,0.5195911413969335,0.36763062495719745
6,ATVI,0.9909142532651902,0.498580352072686,0.15442927050936867,0.8886996024985804,0.511641113003975,0.12463291664257765,0.5684270300965361,0.5298126064735945,0.16258449983891407,0.10278250993753549,0.5167518455423055,0.21229282564076618,0.001135718341851221,0.5105053946621237,0.2694336741834824
7,LYV,0.9710391822827938,0.5309483248154457,0.23441680303662182,0.8052243043725156,0.5053946621237932,0.2459179942472757,0.46394094264622376,0.5195911413969335,0.2859396061461909,0.054514480408858604,0.5127768313458262,0.32935866983777984,0.0,0.5127768313458262,0.37961780441020476
8,EA,0.9943214082907439,0.4940374787052811,0.13805592386206855,0.9210675752413402,0.5076660988074957,0.10257600482233246,0.6007950028392959,0.5406019307211811,0.14579797434698774,0.022146507666098807,0.5258375922771152,0.19940779574451564,0.0,0.5258375922771152,0.25914708980359474
9,WBD,0.9175824175824175,0.5274725274725275,0.212464233518192,0.0,0.5274725274725275,0.3207702167400642,0.0,0.5274725274725275,0.40413914946470947,0.0,0.5274725274725275,0.469565551015263,0.0,0.5274725274725275,0.5352784711468822
10,MTCH,0.9335604770017035,0.5212947189097104,0.1644361452715153,0.5547984099943214,0.5105053946621237,0.24272245130945852,0.022714366837024418,0.5053946621237932,0.3161536805505702,0.0,0.5053946621237932,0.37687031139556,0.0,0.5053946621237932,0.4393028122412759
11,GOOGL,0.9965928449744463,0.5008517887563884,0.1832503524647227,0.9596819988642816,0.5156161272004542,0.11079147008379905,0.7211811470755253,0.5241340147643384,0.11590879375620039,0.3339011925042589,0.5167518455423055,0.15650854462246738,0.0,0.5133446905167518,0.21082102332893474
12,GOOG,0.9965928449744463,0.498580352072686,0.18522235049657268,0.959114139693356,0.511641113003975,0.11170799759732485,0.7245883021010789,0.5150482680295286,0.11509457790537984,0.3492333901192504,0.5105053946621237,0.15492545284234074,0.0,0.5110732538330494,0.2089204373605835
13,CMCSA,0.9943214082907439,0.4798409994321408,0.17924816438128596,0.9761499148211243,0.5150482680295286,0.10016154653150026,0.80465644520159,0.5377626348665531,0.10295919777566045,0.249290176036343,0.5326519023282226,0.14560566862154797,0.0,0.5275411697898921,0.20171948991176442
