,Ticker,5_Day_CI,5_Day_EV,5_Day_RMSE,7_Day_CI,7_Day_EV,7_Day_RMSE,10_Day_CI,10_Day_EV,10_Day_RMSE,15_Day_CI,15_Day_EV,15_Day_RMSE,30_Day_CI,30_Day_EV,30_Day_RMSE
59,DLTR,0.8977853492333902,0.5093696763202725,0.12107124326592686,0.771152754116979,0.5417376490630323,0.1438432064512472,0.3651334469051675,0.5167518455423055,0.18048703206524785,0.0,0.5156161272004542,0.2195094020319324,0.0,0.5156161272004542,0.26737526650582943
60,DG,0.9614074914869466,0.5090805902383655,0.09884534879482373,0.8575482406356413,0.5283768444948922,0.09879503091817278,0.5925085130533485,0.5158910329171397,0.12790920179406365,0.05051078320090806,0.5113507377979569,0.16525324236304692,0.0,0.5107832009080591,0.21300286466181276
61,ORLY,0.9801249290176036,0.524701873935264,0.0990555540178927,0.8938103350369109,0.5298126064735945,0.10222646770368524,0.5105053946621237,0.5110732538330494,0.13273597962415723,0.02328222600795003,0.5008517887563884,0.17049740945595168,0.0,0.5008517887563884,0.21840125538679414
62,HD,0.9772856331629756,0.5093696763202725,0.1208647630748858,0.9284497444633731,0.5337876206700738,0.10220931056255422,0.6672345258375922,0.5462805224304372,0.11582978224130562,0.2737081203861442,0.5366269165247018,0.14548021580284398,0.0,0.5292447473026689,0.18876741251994633
63,TSCO,0.9545712663259511,0.521862578080636,0.09204731786002184,0.7932992617830777,0.5326519023282226,0.11624900179174426,0.32140829074389554,0.5053946621237932,0.15663035989962457,0.0,0.5053946621237932,0.19844197462739044,0.0,0.5053946621237932,0.2486408914719325
64,LOW,0.9528676888131743,0.5195911413969335,0.11604078157207273,0.814877910278251,0.5195911413969335,0.12142633990061981,0.5286768881317433,0.5388983532084043,0.14991355927764838,0.08290743895513912,0.5286768881317433,0.18553003501338686,0.0,0.5286768881317433,0.2315443900360043
65,ROST,0.9045996592844975,0.49687677455990914,0.13029343068672122,0.7030096536059057,0.5099375354911981,0.15286628708732883,0.41680863145939806,0.5002839295854627,0.18859549862279146,0.0034071550255536627,0.49687677455990914,0.22683850403796016,0.0,0.49687677455990914,0.2739986130785599
66,BBWI,0.37746478873239436,0.523943661971831,0.26259580868911414,0.0028169014084507044,0.523943661971831,0.320288553040296,0.0,0.523943661971831,0.3723002118581536,0.0,0.523943661971831,0.4189189400302697,0.0,0.523943661971831,0.4719400141999322
67,AAP,0.8796138557637706,0.5070982396365701,0.1426281634487218,0.6445201590005678,0.48722316865417375,0.17680750907283577,0.17660420215786485,0.47700170357751276,0.2177641639777332,0.0,0.47700170357751276,0.25846506602925556,0.0,0.47700170357751276,0.3071678816508109
68,AZO,0.9636570130607609,0.5178875638841567,0.10767885278221542,0.8597387847813742,0.5275411697898921,0.1116876394598225,0.532084043157297,0.5354911981828506,0.14090397890843293,0.04258943781942078,0.5190232822260079,0.1774586284953928,0.0,0.5190232822260079,0.22434804983136175
69,BBY,0.8302101078932425,0.5178875638841567,0.16589023629568264,0.6036342986939239,0.5190232822260079,0.2019878181059248,0.1362862010221465,0.5048268029528676,0.242955126208149,0.0,0.5048268029528676,0.2832564122500013,0.0,0.5048268029528676,0.3314226365795487
70,KMX,0.8341851220897217,0.5076660988074957,0.16498515869608327,0.5968199886428166,0.5065303804656445,0.19905517481572244,0.18114707552526974,0.5139125496876774,0.23892134616054017,0.0,0.5133446905167518,0.27860241972904853,0.0,0.5133446905167518,0.32629628941472394
